Unnamed: 0,acousticness,artist,color,danceability,date,days,energy,genres,position,region,size,streams,streams_max,streams_min,track_name,url,valence,country_max
416582,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-16,197.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1165,1165.0,1165.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416583,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-17,198.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1187,1187.0,1187.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416584,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-18,199.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1179,1179.0,1179.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416585,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-19,200.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1235,1235.0,1235.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416586,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-20,201.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1192,1192.0,1016.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416587,0.0293,French Montana,#1DB954,0.726,2017-07-20,201.0,0.769,"pop rap,rap,trap music",2,cy,44.09395973154362,1016,1192.0,1016.0,Unforgettable,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,0.733,1986.0
416588,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-21,202.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1182,1182.0,1107.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416589,0.0293,French Montana,#1DB954,0.726,2017-07-21,202.0,0.769,"pop rap,rap,trap music",2,cy,47.46192893401015,1107,1182.0,1107.0,Unforgettable,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,0.733,1986.0
416590,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-22,203.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1146,1146.0,1146.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416591,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-23,204.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1041,1041.0,1041.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
